Date,Open,High,Low,Close,Adj Close,Volume
2019-06-25,6.840000,6.900000,6.800000,6.830000,6.830000,12443900
2019-06-26,6.870000,6.880000,6.560000,6.560000,6.560000,23214500
2019-06-27,6.610000,6.670000,6.510000,6.590000,6.590000,11648200
2019-06-28,6.600000,6.640000,6.530000,6.570000,6.570000,16655700
2019-07-01,6.640000,6.670000,6.550000,6.580000,6.580000,14667900
2019-07-02,6.580000,7.110000,6.560000,6.880000,6.880000,23024200
2019-07-03,6.930000,7.160000,6.840000,6.980000,6.980000,17158700
2019-07-05,7.000000,7.140000,6.950000,7.040000,7.040000,10614200
2019-07-08,7.010000,7.100000,6.850000,6.870000,6.870000,12415700
2019-07-09,6.870000,6.900000,6.800000,6.840000,6.840000,8710900
2019-07-10,7.050000,7.200000,7.010000,7.160000,7.160000,27699600
2019-07-11,7.150000,7.190000,6.720000,6.910000,6.910000,28538900
2019-07-12,6.920000,7.180000,6.920000,7.100000,7.100000,19480100
2019-07-15,7.090000,7.170000,7.050000,7.110000,7.110000,14444600
2019-07-16,7.100000,7.250000,6.990000,7.220000,7.220000,22831100
2019-07-17,7.220000,7.260000,7.090000,7.090000,7.090000,11576200
2019-07-18,7.070000,7.140000,6.790000,6.920000,6.920000,23185400
2019-07-19,6.900000,6.980000,6.770000,6.950000,6.950000,27575000
2019-07-22,7.130000,7.300000,6.880000,7.000000,7.000000,45784000
2019-07-23,7.040000,7.120000,6.920000,7.090000,7.090000,22037800
2019-07-24,7.470000,7.810000,7.380000,7.660000,7.660000,55840500
2019-07-25,7.700000,7.730000,7.410000,7.440000,7.440000,48227100
2019-07-26,7.600000,8.060000,7.590000,7.990000,7.990000,70984400
2019-07-29,8.010000,8.020000,7.700000,7.780000,7.780000,20599800
2019-07-30,7.740000,7.750000,7.430000,7.520000,7.520000,25942500
2019-07-31,7.520000,7.560000,7.170000,7.330000,7.330000,27485600
2019-08-01,7.390000,7.390000,7.160000,7.180000,7.180000,25057600
2019-08-02,6.950000,6.990000,6.590000,6.760000,6.760000,35396500
2019-08-05,6.520000,6.690000,6.520000,6.660000,6.660000,22056400
2019-08-06,6.740000,6.740000,6.630000,6.710000,6.710000,20932100
2019-08-07,6.650000,6.750000,6.600000,6.730000,6.730000,11488400
2019-08-08,6.750000,6.890000,6.730000,6.850000,6.850000,10888000
2019-08-09,6.770000,6.920000,6.730000,6.810000,6.810000,8241300
2019-08-12,6.790000,6.810000,6.670000,6.750000,6.750000,7397400
2019-08-13,6.790000,6.890000,6.710000,6.800000,6.800000,13596400
2019-08-14,6.750000,6.890000,6.730000,6.790000,6.790000,19186200
2019-08-15,6.800000,6.890000,6.760000,6.860000,6.860000,13564200
2019-08-16,6.890000,6.980000,6.880000,6.910000,6.910000,8733500
2019-08-19,6.950000,6.980000,6.890000,6.960000,6.960000,6158800
2019-08-20,6.950000,6.960000,6.790000,6.800000,6.800000,9971100
2019-08-21,6.850000,6.860000,6.780000,6.820000,6.820000,5345500
2019-08-22,6.840000,6.880000,6.770000,6.870000,6.870000,6271800
2019-08-23,6.830000,6.940000,6.720000,6.740000,6.740000,7355700
2019-08-26,6.800000,6.860000,6.720000,6.850000,6.850000,4404200
2019-08-27,6.850000,6.860000,6.690000,6.700000,6.700000,7975400
2019-08-28,6.700000,6.870000,6.630000,6.820000,6.820000,7779800
2019-08-29,6.870000,6.870000,6.770000,6.820000,6.820000,6774900
2019-08-30,6.830000,6.850000,6.740000,6.790000,6.790000,5453300
2019-09-03,6.760000,6.770000,6.620000,6.700000,6.700000,10094600
2019-09-04,6.630000,6.780000,6.630000,6.760000,6.760000,8391600
2019-09-05,6.830000,6.840000,6.740000,6.760000,6.760000,8283400
2019-09-06,6.750000,6.880000,6.720000,6.820000,6.820000,11249000
2019-09-09,6.850000,6.940000,6.830000,6.910000,6.910000,7864200
2019-09-10,6.890000,6.920000,6.810000,6.870000,6.870000,4759900
2019-09-11,6.830000,7.000000,6.830000,6.930000,6.930000,7050100
2019-09-12,6.910000,6.990000,6.880000,6.910000,6.910000,7217600
2019-09-13,6.890000,6.940000,6.830000,6.830000,6.830000,5276100
2019-09-16,6.790000,6.860000,6.750000,6.840000,6.840000,3955900
2019-09-17,6.810000,6.890000,6.780000,6.780000,6.780000,9629300
2019-09-18,6.790000,6.820000,6.670000,6.730000,6.730000,12091500
2019-09-19,6.720000,6.780000,6.710000,6.740000,6.740000,4790800
2019-09-20,6.710000,6.740000,6.480000,6.580000,6.580000,12514100
2019-09-23,6.590000,6.630000,6.490000,6.590000,6.590000,9056900
2019-09-24,6.600000,6.600000,6.330000,6.370000,6.370000,22193300
2019-09-25,6.320000,6.390000,6.250000,6.340000,6.340000,21442700
2019-09-26,6.300000,6.310000,6.180000,6.190000,6.190000,13069200
2019-09-27,6.110000,6.190000,5.850000,6.050000,6.050000,19479100
2019-09-30,6.070000,6.220000,5.990000,6.170000,6.170000,14950900
2019-10-01,6.220000,6.220000,6.100000,6.160000,6.160000,14511100
2019-10-02,6.110000,6.130000,5.930000,5.980000,5.980000,12544500
2019-10-03,6.000000,6.040000,5.840000,5.960000,5.960000,19583500
2019-10-04,5.960000,6.160000,5.950000,6.070000,6.070000,19211600
2019-10-07,6.040000,6.150000,6.040000,6.120000,6.120000,19452700
2019-10-08,6.060000,6.200000,6.010000,6.130000,6.130000,13473000
2019-10-09,6.170000,6.190000,6.070000,6.140000,6.140000,10877500
2019-10-10,6.200000,6.380000,6.180000,6.270000,6.270000,16474500
2019-10-11,6.270000,6.490000,6.270000,6.420000,6.420000,15312800
2019-10-14,6.370000,6.420000,6.340000,6.350000,6.350000,5534800
2019-10-15,6.360000,6.480000,6.340000,6.480000,6.480000,9758500
2019-10-16,6.440000,6.500000,6.420000,6.440000,6.440000,9142300
2019-10-17,6.500000,6.510000,6.280000,6.440000,6.440000,36331600
2019-10-18,6.430000,6.550000,6.380000,6.420000,6.420000,18185800
2019-10-21,6.410000,6.490000,6.370000,6.420000,6.420000,14344100
2019-10-22,6.430000,6.430000,6.330000,6.350000,6.350000,10713900
2019-10-23,6.350000,6.410000,6.310000,6.390000,6.390000,9709500
2019-10-24,6.390000,6.400000,6.270000,6.280000,6.280000,9841500
2019-10-25,6.350000,6.420000,6.320000,6.380000,6.380000,9536200
2019-10-28,6.400000,6.550000,6.310000,6.320000,6.320000,17862900
2019-10-29,6.330000,6.330000,5.960000,6.190000,6.190000,41813200
2019-10-30,6.170000,6.340000,6.110000,6.260000,6.260000,17227700
2019-10-31,6.250000,6.250000,6.090000,6.210000,6.210000,10221000
2019-11-01,6.220000,6.330000,6.190000,6.300000,6.300000,12162300
2019-11-04,6.280000,6.320000,6.100000,6.150000,6.150000,13425100
2019-11-05,6.150000,6.180000,6.050000,6.140000,6.140000,13007700
2019-11-06,6.150000,6.160000,6.000000,6.150000,6.150000,17081200
2019-11-07,6.180000,6.310000,6.100000,6.190000,6.190000,27456400
2019-11-08,6.170000,6.170000,6.060000,6.110000,6.110000,10131800
2019-11-11,6.060000,6.120000,5.840000,5.910000,5.910000,19909200
2019-11-12,5.920000,5.950000,5.770000,5.870000,5.870000,15201200
2019-11-13,5.830000,6.080000,5.780000,6.060000,6.060000,16648600
2019-11-14,5.990000,6.010000,5.820000,5.870000,5.870000,10669800
2019-11-15,5.870000,5.970000,5.810000,5.830000,5.830000,18639900
2019-11-18,5.820000,5.900000,5.760000,5.860000,5.860000,17799900
2019-11-19,5.900000,5.900000,5.720000,5.740000,5.740000,8259400
2019-11-20,5.740000,5.790000,5.550000,5.630000,5.630000,10510600
2019-11-21,5.660000,5.760000,5.570000,5.630000,5.630000,10078000
2019-11-22,5.630000,5.760000,5.610000,5.740000,5.740000,11380900
2019-11-25,5.730000,5.970000,5.660000,5.940000,5.940000,29815300
2019-11-26,5.940000,6.090000,5.880000,5.960000,5.960000,13917000
2019-11-27,5.990000,6.000000,5.890000,5.910000,5.910000,9304100
2019-11-29,5.910000,5.950000,5.880000,5.920000,5.920000,4664500
2019-12-02,5.880000,5.900000,5.580000,5.740000,5.740000,22900100
2019-12-03,5.700000,5.770000,5.590000,5.690000,5.690000,18472400
2019-12-04,5.730000,5.740000,5.610000,5.650000,5.650000,9544300
2019-12-05,5.680000,5.680000,5.390000,5.410000,5.410000,16237300
2019-12-06,5.470000,5.670000,5.420000,5.530000,5.530000,27573000
2019-12-09,5.500000,5.520000,5.300000,5.400000,5.400000,25195100
2019-12-10,5.400000,5.450000,5.300000,5.340000,5.340000,9150300
2019-12-11,5.300000,5.350000,5.250000,5.250000,5.250000,9108100
2019-12-12,5.280000,5.290000,5.160000,5.190000,5.190000,12262000
